WRKLOSSRV,ANXIOUS,WORRY,INTEREST,DOWN,SCRAM
0.0,0.0,0.0,1.0,0.0,P030059492
0.0,0.0,0.0,0.0,1.0,P030059493
0.0,1.0,1.0,1.0,1.0,P030059494
0.0,0.0,0.0,1.0,0.0,P030059495
0.0,0.0,0.0,1.0,0.0,P030059496
0.0,0.0,0.0,1.0,0.0,P030059497
0.0,0.0,0.0,1.0,0.0,P030059498
0.0,0.0,0.0,1.0,0.0,P030059499
0.0,0.0,0.0,1.0,0.0,P030059500
0.0,1.0,1.0,0.0,1.0,P030059501
0.0,1.0,0.0,1.0,0.0,P030059502
0.0,0.0,1.0,0.0,0.0,P030059503
0.0,0.0,0.0,1.0,0.0,P030059504
0.0,0.0,0.0,1.0,0.0,P030059505
0.0,1.0,1.0,0.0,1.0,P030059506
0.0,0.0,0.0,1.0,0.0,P030059507
0.0,0.0,0.0,1.0,1.0,P030059511
0.0,1.0,1.0,0.0,0.0,P030059512
0.0,0.0,0.0,1.0,0.0,P030059513
0.0,0.0,0.0,1.0,0.0,P030059514
0.0,1.0,0.0,1.0,0.0,P030059515
0.0,0.0,0.0,1.0,0.0,P030059516
1.0,0.0,0.0,1.0,0.0,P030059517
0.0,0.0,0.0,1.0,0.0,P030059518
0.0,0.0,0.0,1.0,0.0,P030059520
0.0,0.0,0.0,1.0,0.0,P030059521
0.0,0.0,0.0,1.0,0.0,P030059522
1.0,1.0,1.0,1.0,0.0,P030059523
0.0,0.0,0.0,1.0,0.0,P030059524
0.0,0.0,0.0,1.0,0.0,P030059526
0.0,0.0,0.0,1.0,0.0,P030059527
0.0,0.0,0.0,1.0,0.0,P030059528
0.0,0.0,0.0,1.0,0.0,P030059529
0.0,1.0,1.0,0.0,1.0,P030059530
0.0,1.0,1.0,0.0,1.0,P030059531
0.0,1.0,1.0,0.0,1.0,P030059532
0.0,1.0,1.0,1.0,0.0,P030059533
0.0,1.0,1.0,0.0,1.0,P030059534
0.0,0.0,0.0,1.0,0.0,P030059535
0.0,0.0,0.0,1.0,0.0,P030059536
1.0,0.0,0.0,1.0,0.0,P030059537
0.0,1.0,0.0,0.0,1.0,P030059538
0.0,0.0,0.0,1.0,0.0,P030059539
0.0,0.0,0.0,1.0,0.0,P030059540
0.0,1.0,0.0,1.0,0.0,P030059541
0.0,0.0,0.0,1.0,0.0,P030059542
0.0,0.0,0.0,1.0,0.0,P030059543
0.0,0.0,0.0,1.0,0.0,P030059544
0.0,1.0,1.0,0.0,1.0,P030059545
0.0,1.0,0.0,0.0,1.0,P030059546
0.0,0.0,0.0,1.0,0.0,P030059547
0.0,1.0,1.0,0.0,1.0,P030059548
0.0,1.0,1.0,1.0,1.0,P030059549
0.0,1.0,1.0,0.0,1.0,P030059550
0.0,1.0,1.0,0.0,1.0,P030059551
0.0,1.0,0.0,1.0,0.0,P030059552
0.0,0.0,0.0,1.0,0.0,P030059554
0.0,0.0,0.0,1.0,0.0,P030059555
0.0,0.0,0.0,1.0,0.0,P030059557
0.0,0.0,0.0,1.0,0.0,P030059558
0.0,0.0,0.0,1.0,0.0,P030059559
0.0,0.0,0.0,1.0,0.0,P030059560
0.0,1.0,0.0,1.0,0.0,P030059561
0.0,0.0,0.0,1.0,0.0,P030059562
0.0,1.0,1.0,1.0,1.0,P030059563
0.0,0.0,0.0,1.0,0.0,P030059565
0.0,1.0,0.0,1.0,0.0,P030059566
0.0,1.0,1.0,1.0,0.0,P030059567
0.0,0.0,0.0,1.0,0.0,P030059569
1.0,0.0,0.0,1.0,1.0,P030059570
0.0,0.0,0.0,1.0,0.0,P030059571
0.0,0.0,0.0,1.0,0.0,P030059572
0.0,1.0,1.0,1.0,0.0,P030059573
0.0,0.0,0.0,0.0,1.0,P030059574
0.0,0.0,1.0,1.0,0.0,P030059575
0.0,0.0,0.0,1.0,0.0,P030059576
0.0,0.0,0.0,1.0,0.0,P030059577
0.0,0.0,0.0,1.0,0.0,P030059578
0.0,0.0,1.0,1.0,1.0,P030059579
1.0,1.0,1.0,0.0,1.0,P030059580
0.0,0.0,0.0,1.0,0.0,P030059582
0.0,0.0,0.0,1.0,0.0,P030059583
0.0,0.0,0.0,1.0,0.0,P030059584
0.0,0.0,0.0,1.0,0.0,P030059585
0.0,1.0,0.0,0.0,1.0,P030059586
0.0,0.0,0.0,1.0,0.0,P030059587
0.0,1.0,0.0,1.0,0.0,P030059588
0.0,0.0,0.0,1.0,0.0,P030059589
0.0,1.0,1.0,0.0,1.0,P030059590
0.0,0.0,0.0,1.0,0.0,P030059591
0.0,0.0,0.0,1.0,0.0,P030059592
0.0,1.0,1.0,0.0,1.0,P030059593
0.0,1.0,1.0,0.0,1.0,P030059594
1.0,1.0,0.0,1.0,0.0,P030059595
1.0,1.0,1.0,0.0,0.0,P030059596
0.0,1.0,1.0,1.0,1.0,P030059597
0.0,0.0,0.0,1.0,0.0,P030059599
0.0,0.0,0.0,0.0,0.0,P030059600
0.0,0.0,0.0,1.0,0.0,P030059601
0.0,0.0,0.0,1.0,0.0,P030059602
0.0,0.0,0.0,1.0,0.0,P030059603
0.0,1.0,0.0,0.0,0.0,P030059605
0.0,0.0,1.0,1.0,1.0,P030059606
0.0,1.0,0.0,1.0,0.0,P030059607
0.0,1.0,1.0,0.0,0.0,P030059608
0.0,0.0,0.0,1.0,0.0,P030059609
1.0,1.0,1.0,1.0,1.0,P030059610
0.0,0.0,0.0,1.0,0.0,P030059611
0.0,0.0,0.0,1.0,0.0,P030059612
0.0,0.0,0.0,0.0,1.0,P030059613
0.0,0.0,0.0,0.0,0.0,P030059614
1.0,1.0,1.0,0.0,1.0,P030059615
0.0,1.0,1.0,0.0,1.0,P030059616
0.0,1.0,1.0,0.0,1.0,P030059617
0.0,1.0,0.0,1.0,0.0,P030059618
0.0,0.0,0.0,1.0,0.0,P030059619
0.0,1.0,0.0,1.0,0.0,P030059620
0.0,0.0,0.0,1.0,0.0,P030059621
0.0,0.0,0.0,1.0,0.0,P030059622
0.0,1.0,1.0,0.0,1.0,P030059623
0.0,0.0,0.0,1.0,0.0,P030059624
1.0,0.0,1.0,1.0,1.0,P030059625
0.0,1.0,0.0,1.0,1.0,P030059626
0.0,0.0,0.0,1.0,0.0,P030059627
0.0,0.0,0.0,1.0,0.0,P030059628
1.0,0.0,0.0,1.0,0.0,P030059629
0.0,0.0,0.0,1.0,0.0,P030059630
0.0,0.0,0.0,1.0,0.0,P030059631
0.0,0.0,0.0,1.0,0.0,P030059632
0.0,0.0,0.0,1.0,0.0,P030059633
0.0,0.0,0.0,1.0,0.0,P030059634
0.0,1.0,1.0,1.0,1.0,P030059635
0.0,0.0,0.0,1.0,0.0,P030059636
0.0,0.0,0.0,1.0,0.0,P030059637
0.0,0.0,0.0,1.0,0.0,P030059639
0.0,0.0,0.0,1.0,0.0,P030059640
0.0,1.0,1.0,1.0,0.0,P030059641
0.0,0.0,0.0,1.0,0.0,P030059642
0.0,0.0,0.0,1.0,0.0,P030059643
0.0,1.0,1.0,0.0,1.0,P030059644
0.0,1.0,0.0,1.0,0.0,P030059645
0.0,1.0,0.0,1.0,1.0,P030059647
0.0,0.0,0.0,1.0,0.0,P030059648
0.0,1.0,1.0,1.0,0.0,P030059649
0.0,0.0,0.0,1.0,0.0,P030059650
0.0,1.0,1.0,0.0,1.0,P030059651
0.0,1.0,1.0,1.0,0.0,P030059652
0.0,0.0,0.0,1.0,0.0,P030059653
0.0,0.0,0.0,1.0,0.0,P030059654
0.0,0.0,0.0,1.0,0.0,P030059655
0.0,0.0,0.0,1.0,0.0,P030059656
0.0,0.0,0.0,1.0,0.0,P030059657
0.0,0.0,0.0,1.0,0.0,P030059658
0.0,0.0,0.0,1.0,0.0,P030059659
0.0,0.0,0.0,1.0,0.0,P030059661
0.0,0.0,0.0,1.0,0.0,P030059662
0.0,0.0,0.0,1.0,0.0,P030059663
0.0,0.0,0.0,1.0,0.0,P030059664
0.0,0.0,0.0,1.0,0.0,P030059665
0.0,0.0,0.0,1.0,0.0,P030059668
0.0,0.0,0.0,1.0,0.0,P030059669
0.0,0.0,0.0,1.0,0.0,P030059670
0.0,0.0,0.0,1.0,0.0,P030059671
0.0,1.0,1.0,0.0,1.0,P030059672
0.0,0.0,0.0,1.0,1.0,P030059673
0.0,0.0,0.0,1.0,0.0,P030059674
0.0,0.0,0.0,1.0,0.0,P030059675
0.0,1.0,1.0,0.0,1.0,P030059676
0.0,0.0,0.0,1.0,0.0,P030059677
0.0,0.0,1.0,1.0,1.0,P030059678
1.0,0.0,0.0,1.0,0.0,P030059679
1.0,1.0,1.0,0.0,1.0,P030059680
0.0,0.0,0.0,0.0,0.0,P030059683
1.0,1.0,1.0,1.0,1.0,P030059684
0.0,1.0,0.0,1.0,0.0,P030059685
1.0,0.0,0.0,1.0,0.0,P030059686
0.0,1.0,1.0,1.0,0.0,P030059687
0.0,1.0,1.0,1.0,1.0,P030059688
0.0,0.0,0.0,1.0,0.0,P030059689
0.0,1.0,1.0,0.0,1.0,P030059690
0.0,0.0,0.0,1.0,0.0,P030059691
0.0,0.0,0.0,1.0,0.0,P030059692
0.0,0.0,0.0,1.0,0.0,P030059693
0.0,0.0,0.0,1.0,0.0,P030059694
0.0,1.0,1.0,1.0,0.0,P030059695
0.0,1.0,1.0,1.0,0.0,P030059696
0.0,0.0,0.0,1.0,0.0,P030059697
0.0,0.0,0.0,1.0,0.0,P030059698
0.0,0.0,0.0,1.0,0.0,P030059699
1.0,0.0,0.0,1.0,0.0,P030059700
0.0,0.0,0.0,1.0,0.0,P030059701
0.0,1.0,1.0,1.0,0.0,P030059702
0.0,0.0,0.0,1.0,0.0,P030059703
0.0,1.0,0.0,0.0,1.0,P030059704
0.0,1.0,1.0,0.0,1.0,P030059705
0.0,0.0,0.0,1.0,0.0,P030059706
1.0,1.0,0.0,0.0,1.0,P030059707
0.0,0.0,0.0,0.0,0.0,P030059708
0.0,0.0,0.0,1.0,0.0,P030059709
0.0,0.0,0.0,1.0,0.0,P030059710
1.0,1.0,1.0,0.0,1.0,P030059711
0.0,1.0,0.0,1.0,1.0,P030059712
0.0,1.0,0.0,0.0,1.0,P030059714
0.0,1.0,0.0,0.0,0.0,P030059716
0.0,1.0,0.0,1.0,0.0,P030059717
0.0,1.0,1.0,0.0,1.0,P030059718
0.0,0.0,0.0,1.0,0.0,P030059719
0.0,1.0,1.0,1.0,1.0,P030059720
0.0,0.0,0.0,1.0,0.0,P030059721
1.0,1.0,1.0,0.0,1.0,P030059722
0.0,1.0,1.0,1.0,1.0,P030059723
0.0,1.0,1.0,0.0,1.0,P030059724
0.0,1.0,1.0,0.0,0.0,P030059725
0.0,0.0,0.0,1.0,0.0,P030059726
0.0,0.0,0.0,1.0,0.0,P030059727
0.0,0.0,0.0,0.0,1.0,P030059728
0.0,0.0,0.0,1.0,0.0,P030059729
0.0,0.0,0.0,1.0,0.0,P030059730
1.0,1.0,1.0,0.0,1.0,P030059731
0.0,1.0,1.0,0.0,1.0,P030059734
0.0,1.0,1.0,1.0,1.0,P030059735
0.0,0.0,0.0,1.0,0.0,P030059736
0.0,0.0,0.0,1.0,0.0,P030059737
0.0,1.0,0.0,1.0,0.0,P030059738
0.0,1.0,1.0,0.0,1.0,P030059739
0.0,1.0,0.0,0.0,1.0,P030059741
0.0,0.0,0.0,1.0,0.0,P030059742
0.0,0.0,0.0,1.0,0.0,P030059744
1.0,1.0,1.0,1.0,1.0,P030059745
0.0,0.0,0.0,1.0,0.0,P030059746
0.0,0.0,0.0,1.0,0.0,P030059747
0.0,1.0,1.0,1.0,0.0,P030059748
0.0,1.0,1.0,0.0,0.0,P030059749
0.0,1.0,1.0,0.0,1.0,P030059751
1.0,1.0,1.0,0.0,0.0,P030059752
0.0,1.0,0.0,0.0,1.0,P030059753
0.0,1.0,1.0,0.0,1.0,P030059754
0.0,1.0,1.0,1.0,0.0,P030059755
0.0,1.0,1.0,0.0,1.0,P030059758
1.0,1.0,1.0,0.0,1.0,P030059759
0.0,1.0,1.0,0.0,1.0,P030059760
0.0,1.0,1.0,0.0,1.0,P030059761
0.0,0.0,0.0,1.0,0.0,P030059762
1.0,1.0,1.0,0.0,1.0,P030059763
0.0,1.0,1.0,1.0,1.0,P030059764
0.0,0.0,1.0,0.0,1.0,P030059765
0.0,1.0,1.0,0.0,1.0,P030059766
0.0,1.0,1.0,1.0,1.0,P030059767
0.0,0.0,0.0,1.0,0.0,P030059769
0.0,0.0,0.0,1.0,0.0,P030059770
0.0,1.0,1.0,0.0,1.0,P030059771
0.0,0.0,0.0,1.0,0.0,P030059772
0.0,1.0,1.0,0.0,1.0,P030059773
0.0,0.0,0.0,1.0,0.0,P030059774
0.0,0.0,0.0,1.0,0.0,P030059775
1.0,0.0,0.0,1.0,0.0,P030059776
0.0,1.0,0.0,0.0,1.0,P030059777
0.0,1.0,0.0,1.0,0.0,P030059778
0.0,0.0,0.0,1.0,0.0,P030059780
0.0,0.0,0.0,0.0,1.0,P030059781
0.0,0.0,0.0,1.0,0.0,P030059782
0.0,0.0,0.0,0.0,1.0,P030059783
0.0,0.0,0.0,1.0,0.0,P030059784
0.0,0.0,0.0,1.0,0.0,P030059785
0.0,1.0,1.0,0.0,0.0,P030059786
0.0,0.0,0.0,1.0,0.0,P030059787
0.0,0.0,0.0,1.0,0.0,P030059788
0.0,0.0,0.0,1.0,1.0,P030059789
0.0,1.0,0.0,1.0,0.0,P030059790
0.0,0.0,0.0,0.0,1.0,P030059791
0.0,0.0,0.0,1.0,0.0,P030059792
0.0,0.0,0.0,1.0,0.0,P030059793
0.0,0.0,0.0,1.0,0.0,P030059794
0.0,0.0,0.0,1.0,0.0,P030059795
1.0,0.0,0.0,1.0,0.0,P030059796
0.0,0.0,0.0,0.0,0.0,P030059797
0.0,0.0,0.0,1.0,0.0,P030059798
0.0,0.0,0.0,1.0,0.0,P030059799
0.0,1.0,1.0,1.0,1.0,P030059800
0.0,1.0,1.0,0.0,1.0,P030059801
0.0,1.0,1.0,0.0,1.0,P030059803
0.0,0.0,0.0,1.0,0.0,P030059804
0.0,0.0,0.0,1.0,1.0,P030059805
0.0,0.0,0.0,1.0,0.0,P030059806
0.0,0.0,0.0,1.0,0.0,P030059807
0.0,0.0,0.0,1.0,0.0,P030059808
0.0,0.0,0.0,1.0,0.0,P030059809
1.0,1.0,0.0,0.0,0.0,P030059811
0.0,0.0,0.0,1.0,0.0,P030059812
1.0,1.0,1.0,0.0,0.0,P030059813
0.0,0.0,0.0,1.0,0.0,P030059814
0.0,0.0,0.0,1.0,0.0,P030059815
0.0,0.0,0.0,1.0,0.0,P030059816
0.0,0.0,0.0,1.0,0.0,P030059817
0.0,0.0,0.0,1.0,0.0,P030059818
0.0,0.0,0.0,1.0,0.0,P030059819
0.0,1.0,0.0,0.0,1.0,P030059821
0.0,1.0,1.0,1.0,1.0,P030059822
0.0,1.0,1.0,0.0,1.0,P030059823
0.0,1.0,1.0,0.0,1.0,P030059824
0.0,1.0,1.0,0.0,1.0,P030059825
0.0,1.0,1.0,1.0,0.0,P030059827
0.0,0.0,0.0,1.0,0.0,P030059828
0.0,1.0,1.0,1.0,1.0,P030059829
1.0,1.0,0.0,0.0,1.0,P030059831
0.0,0.0,0.0,0.0,1.0,P030059832
1.0,0.0,0.0,1.0,0.0,P030059834
0.0,1.0,1.0,0.0,1.0,P030059835
0.0,1.0,0.0,0.0,1.0,P030059836
1.0,1.0,0.0,0.0,0.0,P030059837
1.0,1.0,1.0,0.0,1.0,P030059838
0.0,0.0,0.0,0.0,1.0,P030059839
0.0,1.0,0.0,1.0,1.0,P030059840
0.0,0.0,0.0,1.0,0.0,P030059841
0.0,1.0,1.0,0.0,1.0,P030059842
0.0,1.0,1.0,0.0,1.0,P030059843
0.0,1.0,1.0,0.0,1.0,P030059844
0.0,0.0,0.0,1.0,0.0,P030059845
0.0,0.0,0.0,1.0,0.0,P030059846
0.0,1.0,1.0,0.0,1.0,P030059847
1.0,1.0,1.0,1.0,0.0,P030059848
0.0,1.0,0.0,1.0,0.0,P030059849
0.0,1.0,1.0,0.0,1.0,P030059850
1.0,1.0,1.0,0.0,1.0,P030059851
0.0,1.0,1.0,0.0,1.0,P030059852
0.0,1.0,1.0,0.0,1.0,P030059853
0.0,0.0,0.0,0.0,0.0,P030059854
0.0,1.0,1.0,0.0,1.0,P030059855
0.0,0.0,0.0,1.0,0.0,P030059856
0.0,0.0,0.0,1.0,0.0,P030059857
0.0,1.0,1.0,0.0,1.0,P030059858
0.0,0.0,0.0,0.0,0.0,P030059859
0.0,0.0,0.0,1.0,0.0,P030059860
0.0,1.0,1.0,0.0,1.0,P030059861
0.0,0.0,0.0,1.0,0.0,P030059862
0.0,0.0,0.0,1.0,0.0,P030059863
0.0,0.0,0.0,1.0,0.0,P030059864
0.0,0.0,0.0,1.0,0.0,P030059865
0.0,0.0,0.0,1.0,0.0,P030059867
0.0,0.0,0.0,1.0,0.0,P030059868
0.0,0.0,0.0,1.0,0.0,P030059869
0.0,1.0,0.0,0.0,1.0,P030059870
0.0,1.0,0.0,1.0,1.0,P030059872
0.0,1.0,1.0,0.0,1.0,P030059873
0.0,0.0,0.0,1.0,0.0,P030059874
0.0,0.0,0.0,1.0,1.0,P030059875
0.0,0.0,0.0,1.0,0.0,P030059876
0.0,0.0,0.0,0.0,1.0,P030059877
0.0,1.0,1.0,1.0,1.0,P030059878
0.0,0.0,0.0,1.0,0.0,P030059879
0.0,0.0,0.0,1.0,0.0,P030059880
0.0,0.0,0.0,1.0,0.0,P030059881
0.0,0.0,0.0,1.0,0.0,P030059882
0.0,0.0,0.0,1.0,0.0,P030059883
0.0,1.0,0.0,1.0,0.0,P030059885
0.0,0.0,0.0,1.0,0.0,P030059886
0.0,0.0,0.0,1.0,0.0,P030059888
0.0,0.0,0.0,1.0,0.0,P030059889
0.0,1.0,1.0,0.0,0.0,P030059890
0.0,0.0,0.0,1.0,0.0,P030059891
0.0,0.0,0.0,1.0,0.0,P030059892
0.0,0.0,0.0,0.0,1.0,P030059893
0.0,0.0,0.0,1.0,0.0,P030059894
0.0,0.0,0.0,1.0,0.0,P030059895
0.0,0.0,0.0,1.0,0.0,P030059896
0.0,1.0,1.0,0.0,1.0,P030059897
0.0,0.0,0.0,1.0,0.0,P030059899
0.0,1.0,1.0,0.0,1.0,P030059900
0.0,0.0,0.0,1.0,0.0,P030059901
0.0,0.0,0.0,1.0,0.0,P030059902
0.0,1.0,1.0,0.0,1.0,P030059904
1.0,1.0,1.0,0.0,1.0,P030059905
0.0,1.0,1.0,0.0,1.0,P030059906
0.0,1.0,0.0,0.0,0.0,P030059907
1.0,1.0,0.0,1.0,1.0,P030059908
0.0,0.0,0.0,1.0,0.0,P030059909
0.0,0.0,0.0,0.0,0.0,P030059910
0.0,0.0,0.0,1.0,0.0,P030059911
0.0,1.0,0.0,1.0,0.0,P030059912
0.0,0.0,1.0,0.0,0.0,P030059913
0.0,0.0,0.0,1.0,0.0,P030059914
0.0,0.0,0.0,1.0,0.0,P030059915
0.0,0.0,0.0,1.0,0.0,P030059916
0.0,0.0,0.0,1.0,0.0,P030059917
0.0,0.0,0.0,0.0,0.0,P030059918
0.0,1.0,0.0,1.0,1.0,P030059919
0.0,1.0,1.0,1.0,1.0,P030059920
0.0,1.0,1.0,0.0,1.0,P030059921
1.0,0.0,0.0,1.0,0.0,P030059922
0.0,0.0,0.0,1.0,0.0,P030059923
0.0,1.0,1.0,1.0,0.0,P030059925
0.0,0.0,0.0,1.0,0.0,P030059926
0.0,1.0,0.0,1.0,0.0,P030059927
0.0,0.0,0.0,1.0,0.0,P030059928
0.0,0.0,0.0,1.0,0.0,P030059929
0.0,0.0,0.0,1.0,0.0,P030059930
0.0,0.0,1.0,1.0,1.0,P030059931
0.0,1.0,1.0,0.0,1.0,P030059932
0.0,0.0,0.0,1.0,0.0,P030059933
0.0,0.0,0.0,1.0,1.0,P030059934
0.0,1.0,1.0,0.0,1.0,P030059935
0.0,1.0,1.0,1.0,0.0,P030059936
0.0,1.0,1.0,0.0,1.0,P030059937
0.0,0.0,1.0,0.0,1.0,P030059938
1.0,0.0,0.0,1.0,0.0,P030059939
1.0,1.0,1.0,0.0,1.0,P030059940
0.0,0.0,0.0,1.0,0.0,P030059941
0.0,1.0,1.0,1.0,0.0,P030059942
0.0,0.0,0.0,1.0,0.0,P030059943
0.0,0.0,0.0,1.0,0.0,P030059944
0.0,1.0,0.0,1.0,0.0,P030059945
0.0,1.0,1.0,1.0,0.0,P030059947
0.0,0.0,1.0,1.0,0.0,P030059948
0.0,0.0,0.0,1.0,0.0,P030059949
0.0,0.0,0.0,1.0,0.0,P030059950
0.0,0.0,0.0,0.0,1.0,P030059951
0.0,0.0,0.0,1.0,0.0,P030059952
0.0,1.0,1.0,0.0,1.0,P030059953
0.0,1.0,1.0,1.0,1.0,P030059954
0.0,0.0,0.0,1.0,0.0,P030059955
0.0,0.0,0.0,1.0,0.0,P030059956
0.0,0.0,0.0,1.0,0.0,P030059957
0.0,0.0,0.0,1.0,0.0,P030059958
0.0,0.0,0.0,1.0,0.0,P030059959
0.0,0.0,0.0,1.0,0.0,P030059960
0.0,1.0,1.0,0.0,1.0,P030059961
0.0,0.0,0.0,1.0,0.0,P030059962
1.0,0.0,0.0,0.0,1.0,P030059963
0.0,1.0,1.0,0.0,1.0,P030059964
0.0,1.0,1.0,0.0,1.0,P030059965
0.0,0.0,0.0,1.0,0.0,P030059967
0.0,0.0,0.0,1.0,0.0,P030059968
0.0,0.0,0.0,1.0,0.0,P030059969
0.0,1.0,1.0,0.0,1.0,P030059971
0.0,0.0,0.0,1.0,0.0,P030059972
0.0,0.0,0.0,1.0,0.0,P030059973
0.0,1.0,1.0,0.0,1.0,P030059974
0.0,0.0,0.0,1.0,0.0,P030059976
0.0,0.0,0.0,1.0,0.0,P030059977
0.0,0.0,0.0,1.0,0.0,P030059978
0.0,0.0,0.0,1.0,0.0,P030059979
0.0,0.0,0.0,1.0,0.0,P030059980
0.0,0.0,0.0,1.0,0.0,P030059981
0.0,0.0,0.0,1.0,0.0,P030059982
0.0,1.0,1.0,1.0,0.0,P030059983
0.0,0.0,0.0,1.0,0.0,P030059984
0.0,0.0,0.0,1.0,0.0,P030059985
0.0,0.0,0.0,1.0,0.0,P030059986
0.0,1.0,1.0,0.0,1.0,P030059987
0.0,0.0,0.0,1.0,0.0,P030059988
0.0,0.0,0.0,1.0,0.0,P030059989
0.0,1.0,0.0,1.0,1.0,P030059991
0.0,0.0,0.0,1.0,0.0,P030059992
0.0,1.0,0.0,0.0,1.0,P030059994
0.0,0.0,0.0,1.0,0.0,P030059995
0.0,0.0,0.0,1.0,0.0,P030059996
0.0,0.0,0.0,1.0,0.0,P030059997
0.0,0.0,0.0,1.0,0.0,P030059998
1.0,1.0,1.0,1.0,1.0,P030059999
0.0,0.0,0.0,1.0,0.0,P030060000
0.0,1.0,0.0,1.0,0.0,P030060001
0.0,0.0,0.0,1.0,0.0,P030060002
0.0,0.0,0.0,1.0,0.0,P030060003
0.0,0.0,0.0,1.0,0.0,P030060004
0.0,0.0,0.0,1.0,0.0,P030060005
0.0,0.0,0.0,1.0,0.0,P030060006
0.0,1.0,0.0,1.0,0.0,P030060007
0.0,0.0,0.0,0.0,1.0,P030060008
0.0,1.0,0.0,1.0,0.0,P030060009
0.0,0.0,0.0,1.0,0.0,P030060010
0.0,1.0,0.0,0.0,1.0,P030060011
0.0,0.0,0.0,1.0,0.0,P030060012
0.0,0.0,0.0,1.0,0.0,P030060013
1.0,0.0,0.0,1.0,1.0,P030060014
0.0,1.0,1.0,1.0,0.0,P030060015
0.0,0.0,0.0,1.0,0.0,P030060016
0.0,1.0,1.0,0.0,1.0,P030060018
0.0,0.0,0.0,1.0,0.0,P030060019
0.0,0.0,0.0,1.0,0.0,P030060020
0.0,0.0,1.0,1.0,0.0,P030060021
0.0,0.0,0.0,1.0,0.0,P030060023
0.0,0.0,0.0,1.0,0.0,P030060024
0.0,1.0,1.0,1.0,0.0,P030060025
0.0,1.0,1.0,0.0,1.0,P030060027
0.0,0.0,1.0,1.0,0.0,P030060028
0.0,0.0,0.0,1.0,0.0,P030060029
0.0,0.0,0.0,1.0,0.0,P030060030
0.0,1.0,1.0,0.0,1.0,P030060031
0.0,1.0,1.0,0.0,1.0,P030060032
0.0,0.0,0.0,1.0,0.0,P030060033
0.0,0.0,0.0,1.0,0.0,P030060034
0.0,1.0,1.0,0.0,1.0,P030060035
1.0,0.0,0.0,1.0,0.0,P030060036
0.0,0.0,0.0,1.0,0.0,P030060037
0.0,0.0,0.0,1.0,0.0,P030060038
0.0,1.0,1.0,1.0,1.0,P030060039
0.0,1.0,1.0,0.0,1.0,P030060040
0.0,1.0,1.0,1.0,1.0,P030060041
0.0,0.0,0.0,1.0,0.0,P030060042
0.0,1.0,0.0,1.0,0.0,P030060043
0.0,0.0,0.0,1.0,0.0,P030060044
0.0,0.0,0.0,1.0,0.0,P030060045
0.0,0.0,0.0,1.0,0.0,P030060046
0.0,0.0,0.0,1.0,0.0,P030060047
0.0,0.0,0.0,1.0,0.0,P030060049
0.0,1.0,0.0,1.0,1.0,P030060050
0.0,0.0,0.0,1.0,0.0,P030060051
0.0,1.0,1.0,1.0,0.0,P030060052
0.0,0.0,0.0,0.0,1.0,P030060053
0.0,0.0,0.0,1.0,0.0,P030060054
0.0,1.0,0.0,0.0,0.0,P030060055
0.0,0.0,0.0,1.0,0.0,P030060056
0.0,1.0,1.0,0.0,1.0,P030060057
0.0,0.0,0.0,1.0,0.0,P030060058
0.0,0.0,0.0,0.0,0.0,P030060060
0.0,1.0,1.0,0.0,1.0,P030060061
0.0,0.0,0.0,1.0,0.0,P030060062
0.0,0.0,0.0,1.0,0.0,P030060063
0.0,0.0,0.0,1.0,0.0,P030060064
0.0,1.0,0.0,1.0,0.0,P030060065
0.0,1.0,0.0,0.0,1.0,P030060066
0.0,1.0,1.0,1.0,1.0,P030060068
0.0,0.0,0.0,1.0,0.0,P030060069
0.0,0.0,0.0,1.0,0.0,P030060070
0.0,0.0,0.0,1.0,0.0,P030060072
0.0,0.0,0.0,1.0,0.0,P030060073
0.0,0.0,0.0,1.0,0.0,P030060074
0.0,1.0,1.0,1.0,0.0,P030060075
0.0,0.0,0.0,1.0,0.0,P030060076
0.0,0.0,0.0,1.0,0.0,P030060077
0.0,1.0,1.0,0.0,1.0,P030060078
0.0,1.0,1.0,0.0,1.0,P030060079
1.0,1.0,1.0,0.0,1.0,P030060080
0.0,1.0,0.0,1.0,0.0,P030060081
0.0,0.0,0.0,1.0,1.0,P030060082
0.0,0.0,0.0,1.0,0.0,P030060083
0.0,1.0,0.0,1.0,0.0,P030060084
0.0,1.0,1.0,1.0,0.0,P030060085
1.0,1.0,1.0,0.0,1.0,P030060086
0.0,0.0,0.0,1.0,0.0,P030060087
0.0,0.0,0.0,1.0,0.0,P030060089
0.0,0.0,0.0,1.0,0.0,P030060091
0.0,0.0,0.0,0.0,1.0,P030060092
0.0,0.0,0.0,1.0,0.0,P030060093
0.0,1.0,0.0,0.0,1.0,P030060094
0.0,0.0,0.0,1.0,0.0,P030060095
1.0,1.0,1.0,0.0,1.0,P030060096
0.0,0.0,0.0,1.0,0.0,P030060097
0.0,0.0,0.0,1.0,0.0,P030060098
0.0,1.0,1.0,0.0,1.0,P030060099
0.0,0.0,0.0,1.0,0.0,P030060102
0.0,0.0,0.0,1.0,0.0,P030060103
0.0,0.0,0.0,1.0,0.0,P030060104
0.0,0.0,0.0,1.0,0.0,P030060105
0.0,0.0,0.0,1.0,0.0,P030060109
0.0,0.0,0.0,1.0,0.0,P030060110
1.0,0.0,0.0,1.0,0.0,P030060111
0.0,0.0,0.0,1.0,0.0,P030060113
